"id;""pers"";""duty"";""date"";""place"";""type"";""acRegistration"""
"2823;""TG28368"";""Test Pilot"";""2021-11-25"";""DMK"";""Flight Test"";""HS-THG"""
"2824;""TG28368"";""Test Pilot"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"2825;""TG28368"";""Test Pilot"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"2826;""TG28368"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"2827;""TG42579"";""Pilot Flying"";""2021-12-22"";""BKK"";""Ferry Flight"";""HS-TJW"""
"2828;""TG42579"";""Test Engineer"";""2021-11-12"";""DMK"";""Ground Test"";""HS-TKP"""
"2829;""TG42579"";""Test Engineer"";""2021-11-07"";""VTBS"";""Flight Test"";""HS-TQA"""
"2830;""TG42579"";""Test Engineer"";""2021-11-07"";""VTBS"";""Ferry Flight"";""HS-TKZ"""
"2831;""TG42579"";""Test Engineer"";""2021-08-11"";""DMK"";""Ground Test"";""HS-TQF"""
"2832;""TG42579"";""Pilot Not Flying"";""2021-06-25"";""DMK SVB"";""Ferry Flight"";""HS-TKV"""
"2833;""TG42579"";""Test Engineer"";""2021-07-04"";""SVB"";""Flight Test"";""HS-TQD"""
"2834;""TG43256"";""Test Engineer"";""2021-12-20"";""DMK-BKK"";""Flight Test"";""HS-TKQ"""
"2835;""TG43256"";""Test Engineer"";""2021-07-08"";""VTBS"";""Flight Test"";""HS-TKM"""
"2836;""TG43256"";""Test Engineer"";""2021-10-31"";""VTBS"";""Flight Test"";""HS-TKW"""
"2837;""TG43256"";""Test Engineer"";""2021-10-28"";""VTBD"";""Ground Test"";""HS-TQA"""
"2838;""TG43256"";""Test Engineer"";""2021-07-15"";""BKK"";""Ground Test"";""HS-TQF"""
"2839;""TG43256"";""Test Engineer"";""2021-06-12"";""BKK"";""Ground Test"";""HS-TQE"""
"2840;""TG43256"";""Test Engineer"";""2021-06-09"";""DMK"";""Ground Test"";""HS-TQC"""
"2841;""TG43256"";""Test Engineer"";""2021-05-24"";""BKK"";""Ground Test"";""HS-TQD"""
"2842;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"2843;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"2844;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"2845;""TG43256"";""Test Engineer"";""2021-12-20"";""DMK-BKK"";""Flight Test"";""HS-TKQ"""
"2846;""TG43256"";""Test Engineer"";""2021-07-08"";""VTBS"";""Flight Test"";""HS-TKM"""
"2847;""TG43256"";""Test Engineer"";""2021-10-31"";""VTBS"";""Flight Test"";""HS-TKW"""
"2848;""TG43256"";""Test Engineer"";""2021-10-28"";""VTBD"";""Ground Test"";""HS-TQA"""
"2849;""TG43256"";""Test Engineer"";""2021-07-15"";""BKK"";""Ground Test"";""HS-TQF"""
"2850;""TG43256"";""Test Engineer"";""2021-06-12"";""BKK"";""Ground Test"";""HS-TQE"""
"2851;""TG43256"";""Test Engineer"";""2021-06-09"";""DMK"";""Ground Test"";""HS-TQC"""
"2852;""TG43256"";""Test Engineer"";""2021-05-24"";""BKK"";""Ground Test"";""HS-TQD"""
"2853;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"2854;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"2855;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"2856;""TG43256"";""Test Engineer"";""2021-12-20"";""DMK-BKK"";""Flight Test"";""HS-TKQ"""
"2857;""TG43256"";""Test Engineer"";""2021-07-08"";""VTBS"";""Flight Test"";""HS-TKM"""
"2858;""TG43256"";""Test Engineer"";""2021-10-31"";""VTBS"";""Flight Test"";""HS-TKW"""
"2859;""TG43256"";""Test Engineer"";""2021-10-28"";""VTBD"";""Ground Test"";""HS-TQA"""
"2860;""TG43256"";""Test Engineer"";""2021-07-15"";""BKK"";""Ground Test"";""HS-TQF"""
"2861;""TG43256"";""Test Engineer"";""2021-06-12"";""BKK"";""Ground Test"";""HS-TQE"""
"2862;""TG43256"";""Test Engineer"";""2021-06-09"";""DMK"";""Ground Test"";""HS-TQC"""
"2863;""TG43256"";""Test Engineer"";""2021-05-24"";""BKK"";""Ground Test"";""HS-TQD"""
"2864;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"2865;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"2866;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"2867;""TG43501"";""Test Engineer"";""2021-12-27"";""VTBD"";""Ferry Flight"";""HS-TKY"""
"2868;""TG43501"";""Test Engineer"";""2021-12-27"";""VTBD"";""Ferry Flight"";""HS-TKY"""
"2869;""TG43499"";""Test Engineer"";""2022-02-25"";""DMK"";""Flight Test"";""HS-TKR"""
"2870;""TG43499"";""Test Engineer"";""2021-10-14"";""BKK"";""Flight Test"";""HS-TKL"""
"2871;""TG43499"";""Test Engineer"";""2021-10-10"";""VTBS"";""Ground Test"";""HS-TKL"""
"2872;""TG43499"";""Pilot Not Flying"";""2021-09-02"";""VTBS"";""Flight Test"";""HS-TJW"""
"2873;""TG43499"";""Test Engineer"";""2021-09-02"";""BKK"";""Ground Test"";""HS-TJW"""
"2874;""TG43499"";""Test Engineer"";""2021-07-06"";""DMK"";""Ground Test"";""HS-TKM"""
"2875;""TG43499"";""Test Engineer"";""2021-06-29"";""BKK"";""Ground Test"";""HS-TKV"""
"2876;""TG43499"";""Test Engineer"";""2021-06-28"";""BKK"";""Flight Test"";""HS-TKR"""
"2877;""TG43499"";""Test Engineer"";""2019-08-22"";""VTBD-VTBS"";""Flight Test"";""HS-TKF"""
"2878;""TG43499"";""Test Engineer"";""2020-01-27"";""VTBS"";""Flight Test"";""HS-TKR"""
"2879;""TG43499"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"2880;""TG42579"";""Pilot Flying"";""2021-12-22"";""BKK"";""Ferry Flight"";""HS-TJW"""
"2881;""TG42579"";""Test Engineer"";""2021-11-12"";""DMK"";""Ground Test"";""HS-TKP"""
"2882;""TG42579"";""Test Engineer"";""2021-11-07"";""VTBS"";""Flight Test"";""HS-TQA"""
"2883;""TG42579"";""Test Engineer"";""2021-11-07"";""VTBS"";""Ferry Flight"";""HS-TKZ"""
"2884;""TG42579"";""Test Engineer"";""2021-08-11"";""DMK"";""Ground Test"";""HS-TQF"""
"2885;""TG42579"";""Pilot Not Flying"";""2021-06-25"";""DMK SVB"";""Ferry Flight"";""HS-TKV"""
"2886;""TG42579"";""Test Engineer"";""2021-07-04"";""SVB"";""Flight Test"";""HS-TQD"""
"2887;""TG42579"";""Pilot Flying"";""2021-12-22"";""BKK"";""Ferry Flight"";""HS-TJW"""
"2888;""TG42579"";""Test Engineer"";""2021-11-12"";""DMK"";""Ground Test"";""HS-TKP"""
"2889;""TG42579"";""Test Engineer"";""2021-11-07"";""VTBS"";""Flight Test"";""HS-TQA"""
"2890;""TG42579"";""Test Engineer"";""2021-11-07"";""VTBS"";""Ferry Flight"";""HS-TKZ"""
"2891;""TG42579"";""Test Engineer"";""2021-08-11"";""DMK"";""Ground Test"";""HS-TQF"""
"2892;""TG42579"";""Pilot Not Flying"";""2021-06-25"";""DMK SVB"";""Ferry Flight"";""HS-TKV"""
"2893;""TG42579"";""Test Engineer"";""2021-07-04"";""SVB"";""Flight Test"";""HS-TQD"""
"2894;""TG42579"";""Test Engineer"";""2022-03-18"";""SVB"";""Ground Test"";""HS-TWA"""
"2895;""TG42579"";""Pilot Flying"";""2021-12-22"";""BKK"";""Ferry Flight"";""HS-TJW"""
"2896;""TG42579"";""Test Engineer"";""2021-11-12"";""DMK"";""Ground Test"";""HS-TKP"""
"2897;""TG42579"";""Test Engineer"";""2021-11-07"";""VTBS"";""Flight Test"";""HS-TQA"""
"2898;""TG42579"";""Test Engineer"";""2021-11-07"";""VTBS"";""Ferry Flight"";""HS-TKZ"""
"2899;""TG42579"";""Test Engineer"";""2021-08-11"";""DMK"";""Ground Test"";""HS-TQF"""
"2900;""TG42579"";""Pilot Not Flying"";""2021-06-25"";""DMK SVB"";""Ferry Flight"";""HS-TKV"""
"2901;""TG42579"";""Test Engineer"";""2021-07-04"";""SVB"";""Flight Test"";""HS-TQD"""
"2902;""TG40500"";""Test Engineer"";""2021-03-21"";""VTBS"";""Ground Test"";""HS-TKW"""
"2903;""TG40500"";""Test Engineer"";""2021-02-24"";""VTBS"";""Ground Test"";""HS-TKO"""
"2904;""TG43499"";""Test Engineer"";""2022-02-25"";""DMK"";""Flight Test"";""HS-TKR"""
"2905;""TG43499"";""Test Engineer"";""2021-10-14"";""BKK"";""Flight Test"";""HS-TKL"""
"2906;""TG43499"";""Test Engineer"";""2021-10-10"";""VTBS"";""Ground Test"";""HS-TKL"""
"2907;""TG43499"";""Pilot Not Flying"";""2021-09-02"";""VTBS"";""Flight Test"";""HS-TJW"""
"2908;""TG43499"";""Test Engineer"";""2021-09-02"";""BKK"";""Ground Test"";""HS-TJW"""
"2909;""TG43499"";""Test Engineer"";""2021-07-06"";""DMK"";""Ground Test"";""HS-TKM"""
"2910;""TG43499"";""Test Engineer"";""2021-06-29"";""BKK"";""Ground Test"";""HS-TKV"""
"2911;""TG43499"";""Test Engineer"";""2021-06-28"";""BKK"";""Flight Test"";""HS-TKR"""
"2912;""TG43499"";""Test Engineer"";""2019-08-22"";""VTBD-VTBS"";""Flight Test"";""HS-TKF"""
"2913;""TG43499"";""Test Engineer"";""2020-01-27"";""VTBS"";""Flight Test"";""HS-TKR"""
"2914;""TG43499"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"2915;""TG43256"";""Test Engineer"";""2022-03-26"";""BKK"";""Flight Test"";""HS-TWB"""
"2916;""TG43256"";""Test Engineer"";""2021-12-20"";""DMK-BKK"";""Flight Test"";""HS-TKQ"""
"2917;""TG43256"";""Test Engineer"";""2021-07-08"";""VTBS"";""Flight Test"";""HS-TKM"""
"2918;""TG43256"";""Test Engineer"";""2021-10-31"";""VTBS"";""Flight Test"";""HS-TKW"""
"2919;""TG43256"";""Test Engineer"";""2021-10-28"";""VTBD"";""Ground Test"";""HS-TQA"""
"2920;""TG43256"";""Test Engineer"";""2021-07-15"";""BKK"";""Ground Test"";""HS-TQF"""
"2921;""TG43256"";""Test Engineer"";""2021-06-12"";""BKK"";""Ground Test"";""HS-TQE"""
"2922;""TG43256"";""Test Engineer"";""2021-06-09"";""DMK"";""Ground Test"";""HS-TQC"""
"2923;""TG43256"";""Test Engineer"";""2021-05-24"";""BKK"";""Ground Test"";""HS-TQD"""
"2924;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"2925;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"2926;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"2927;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"2928;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"2929;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"2930;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"2931;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"2932;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"2933;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"2934;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"2935;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"2936;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"2937;""TG44186"";""Test Engineer"";""2021-11-27"";""BKK"";""Flight Test"";""HS-TBC"""
"2938;""TG44186"";""Test Engineer"";""2021-11-25"";""DMK"";""Ground Test"";""HS-THG"""
"2939;""TG44186"";""Test Engineer"";""2021-11-25"";""DMK"";""Flight Test"";""HS-THG"""
"2940;""TG44186"";""Test Engineer"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"2941;""TG42263"";""Test Engineer"";""2022-03-29"";""BKK"";""Ground Test"";""HS-TBD"""
"2942;""TG42263"";""Pilot Not Flying"";""2022-02-07"";""DMK-BKK"";""Ferry Flight"";""HS-THJ"""
"2943;""TG42263"";""Test Engineer"";""2022-02-07"";""DMK"";""Ground Test"";""HS-THJ"""
"2944;""TG42263"";""Pilot Flying"";""2022-01-25"";""BKK"";""Ferry Flight"";""HS-THK"""
"2945;""TG42263"";""Pilot Not Flying"";""2022-01-14"";""BKK"";""Others"";""HS-TBG"""
"2946;""TG42263"";""Test Pilot"";""2022-03-29"";""BKK"";""Ground Test"";""HS-TBD"""
"2947;""TG42263"";""Test Engineer"";""2022-03-29"";""BKK"";""Ground Test"";""HS-TBD"""
"2948;""TG42263"";""Pilot Not Flying"";""2022-02-07"";""DMK-BKK"";""Ferry Flight"";""HS-THJ"""
"2949;""TG42263"";""Test Engineer"";""2022-02-07"";""DMK"";""Ground Test"";""HS-THJ"""
"2950;""TG42263"";""Pilot Flying"";""2022-01-25"";""BKK"";""Ferry Flight"";""HS-THK"""
"2951;""TG42263"";""Pilot Not Flying"";""2022-01-14"";""BKK"";""Others"";""HS-TBG"""
"2952;""TG43501"";""Test Engineer"";""2021-12-27"";""VTBD"";""Ferry Flight"";""HS-TKY"""
"2953;""TG28368"";""Test Pilot"";""2022-03-29"";""BKK"";""Ground Test"";""HS-TBD"""
"2954;""TG28368"";""Test Pilot"";""2022-03-12"";""BKK"";""Flight Test"";""HS-THB"""
"2955;""TG28368"";""Test Pilot"";""2022-03-12"";""BKK"";""Ground Test"";""HS-THB"""
"2956;""TG28368"";""Pilot Flying"";""2022-02-07"";""DMK"";""Ferry Flight"";""HS-THJ"""
"2957;""TG28368"";""Test Pilot"";""2022-02-07"";""DMK"";""Ground Test"";""HS-THJ"""
"2958;""TG28368"";""Test Pilot"";""2021-12-22"";""BKK"";""Flight Test"";""HS-THJ"""
"2959;""TG28368"";""Test Pilot"";""2021-12-22"";""BKK"";""Ground Test"";""HS-THJ"""
"2960;""TG28368"";""Test Pilot"";""2021-12-08"";""BKK"";""Ground Test"";""HS-TBF"""
"2961;""TG28368"";""Test Pilot"";""2021-11-25"";""DMK"";""Ground Test"";""HS-THG"""
"2962;""TG28368"";""Test Pilot"";""2021-11-25"";""DMK"";""Flight Test"";""HS-THG"""
"2963;""TG28368"";""Test Pilot"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"2964;""TG28368"";""Test Pilot"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"2965;""TG28368"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"2966;""TG43501"";""Test Engineer"";""2021-12-27"";""VTBD"";""Ferry Flight"";""HS-TKY"""
"2967;""TG43256"";""Pilot Flying"";""2022-03-22"";""BKK-DMK"";""Ferry Flight"";""HS-TKU"""
"2968;""TG43256"";""Test Engineer"";""2022-03-26"";""BKK-BKK"";""Flight Test"";""HS-TWB"""
"2969;""TG43256"";""Test Engineer"";""2021-12-20"";""DMK-BKK"";""Flight Test"";""HS-TKQ"""
"2970;""TG43256"";""Test Engineer"";""2021-07-08"";""VTBS"";""Flight Test"";""HS-TKM"""
"2971;""TG43256"";""Test Engineer"";""2021-10-31"";""VTBS"";""Flight Test"";""HS-TKW"""
"2972;""TG43256"";""Test Engineer"";""2021-10-28"";""VTBD"";""Ground Test"";""HS-TQA"""
"2973;""TG43256"";""Test Engineer"";""2021-07-15"";""BKK"";""Ground Test"";""HS-TQF"""
"2974;""TG43256"";""Test Engineer"";""2021-06-12"";""BKK"";""Ground Test"";""HS-TQE"""
"2975;""TG43256"";""Test Engineer"";""2021-06-09"";""DMK"";""Ground Test"";""HS-TQC"""
"2976;""TG43256"";""Test Engineer"";""2021-05-24"";""BKK"";""Ground Test"";""HS-TQD"""
"2977;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"2978;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"2979;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"2980;""TG43256"";""Pilot Flying"";""2022-03-22"";""BKK-DMK"";""Ferry Flight"";""HS-TKU"""
"2981;""TG43256"";""Test Engineer"";""2022-03-26"";""BKK-BKK"";""Flight Test"";""HS-TWB"""
"2982;""TG43256"";""Test Engineer"";""2021-12-20"";""DMK-BKK"";""Flight Test"";""HS-TKQ"""
"2983;""TG43256"";""Test Engineer"";""2021-07-08"";""VTBS"";""Flight Test"";""HS-TKM"""
"2984;""TG43256"";""Test Engineer"";""2021-10-31"";""VTBS"";""Flight Test"";""HS-TKW"""
"2985;""TG43256"";""Test Engineer"";""2021-10-28"";""VTBD"";""Ground Test"";""HS-TQA"""
"2986;""TG43256"";""Test Engineer"";""2021-07-15"";""BKK"";""Ground Test"";""HS-TQF"""
"2987;""TG43256"";""Test Engineer"";""2021-06-12"";""BKK"";""Ground Test"";""HS-TQE"""
"2988;""TG43256"";""Test Engineer"";""2021-06-09"";""DMK"";""Ground Test"";""HS-TQC"""
"2989;""TG43256"";""Test Engineer"";""2021-05-24"";""BKK"";""Ground Test"";""HS-TQD"""
"2990;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"2991;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"2992;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"2993;""TG43256"";""Pilot Flying"";""2022-03-22"";""BKK-DMK"";""Ferry Flight"";""HS-TKU"""
"2994;""TG43256"";""Test Engineer"";""2022-03-26"";""BKK-BKK"";""Flight Test"";""HS-TWB"""
"2995;""TG43256"";""Test Engineer"";""2021-12-20"";""DMK-BKK"";""Flight Test"";""HS-TKQ"""
"2996;""TG43256"";""Test Engineer"";""2021-07-08"";""VTBS"";""Flight Test"";""HS-TKM"""
"2997;""TG43256"";""Test Engineer"";""2021-10-31"";""VTBS"";""Flight Test"";""HS-TKW"""
"2998;""TG43256"";""Test Engineer"";""2021-10-28"";""VTBD"";""Ground Test"";""HS-TQA"""
"2999;""TG43256"";""Test Engineer"";""2021-07-15"";""BKK"";""Ground Test"";""HS-TQF"""
"3000;""TG43256"";""Test Engineer"";""2021-06-12"";""BKK"";""Ground Test"";""HS-TQE"""
"3001;""TG43256"";""Test Engineer"";""2021-06-09"";""DMK"";""Ground Test"";""HS-TQC"""
"3002;""TG43256"";""Test Engineer"";""2021-05-24"";""BKK"";""Ground Test"";""HS-TQD"""
"3003;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"3004;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"3005;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"3006;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"3007;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"3008;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"3009;""TG28368"";""Test Pilot"";""2022-04-03"";""BKK"";""Ground Test"";""HS-TBE"""
"3010;""TG28368"";""Test Pilot"";""2022-03-29"";""BKK"";""Ground Test"";""HS-TBD"""
"3011;""TG28368"";""Test Pilot"";""2022-03-12"";""BKK"";""Flight Test"";""HS-THB"""
"3012;""TG28368"";""Test Pilot"";""2022-03-12"";""BKK"";""Ground Test"";""HS-THB"""
"3013;""TG28368"";""Pilot Flying"";""2022-02-07"";""DMK"";""Ferry Flight"";""HS-THJ"""
"3014;""TG28368"";""Test Pilot"";""2022-02-07"";""DMK"";""Ground Test"";""HS-THJ"""
"3015;""TG28368"";""Test Pilot"";""2021-12-22"";""BKK"";""Flight Test"";""HS-THJ"""
"3016;""TG28368"";""Test Pilot"";""2021-12-22"";""BKK"";""Ground Test"";""HS-THJ"""
"3017;""TG28368"";""Test Pilot"";""2021-12-08"";""BKK"";""Ground Test"";""HS-TBF"""
"3018;""TG28368"";""Test Pilot"";""2021-11-25"";""DMK"";""Ground Test"";""HS-THG"""
"3019;""TG28368"";""Test Pilot"";""2021-11-25"";""DMK"";""Flight Test"";""HS-THG"""
"3020;""TG28368"";""Test Pilot"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"3021;""TG28368"";""Test Pilot"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"3022;""TG28368"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"3023;""TG43501"";""Test Engineer"";""2021-12-27"";""VTBD"";""Ferry Flight"";""HS-TKY"""
"3024;""TG43501"";""Test Engineer"";""2021-12-27"";""VTBD"";""Ferry Flight"";""HS-TKY"""
"3025;""TG44186"";""Test Engineer"";""2021-11-27"";""BKK"";""Flight Test"";""HS-TBC"""
"3026;""TG44186"";""Test Engineer"";""2021-11-25"";""DMK"";""Ground Test"";""HS-THG"""
"3027;""TG44186"";""Test Engineer"";""2021-11-25"";""DMK"";""Flight Test"";""HS-THG"""
"3028;""TG44186"";""Test Engineer"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"3029;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"3030;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"3031;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"3032;""TG43499"";""Test Engineer"";""2022-02-25"";""DMK"";""Flight Test"";""HS-TKR"""
"3033;""TG43499"";""Test Engineer"";""2021-10-14"";""BKK"";""Flight Test"";""HS-TKL"""
"3034;""TG43499"";""Test Engineer"";""2021-10-10"";""VTBS"";""Ground Test"";""HS-TKL"""
"3035;""TG43499"";""Pilot Not Flying"";""2021-09-02"";""VTBS"";""Flight Test"";""HS-TJW"""
"3036;""TG43499"";""Test Engineer"";""2021-09-02"";""BKK"";""Ground Test"";""HS-TJW"""
"3037;""TG43499"";""Test Engineer"";""2021-07-06"";""DMK"";""Ground Test"";""HS-TKM"""
"3038;""TG43499"";""Test Engineer"";""2021-06-29"";""BKK"";""Ground Test"";""HS-TKV"""
"3039;""TG43499"";""Test Engineer"";""2021-06-28"";""BKK"";""Flight Test"";""HS-TKR"""
"3040;""TG43499"";""Test Engineer"";""2019-08-22"";""VTBD-VTBS"";""Flight Test"";""HS-TKF"""
"3041;""TG43499"";""Test Engineer"";""2020-01-27"";""VTBS"";""Flight Test"";""HS-TKR"""
"3042;""TG43499"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"3043;""TG43499"";""Test Engineer"";""2022-02-25"";""DMK"";""Flight Test"";""HS-TKR"""
"3044;""TG43499"";""Test Engineer"";""2021-10-14"";""BKK"";""Flight Test"";""HS-TKL"""
"3045;""TG43499"";""Test Engineer"";""2021-10-10"";""VTBS"";""Ground Test"";""HS-TKL"""
"3046;""TG43499"";""Pilot Not Flying"";""2021-09-02"";""VTBS"";""Flight Test"";""HS-TJW"""
"3047;""TG43499"";""Test Engineer"";""2021-09-02"";""BKK"";""Ground Test"";""HS-TJW"""
"3048;""TG43499"";""Test Engineer"";""2021-07-06"";""DMK"";""Ground Test"";""HS-TKM"""
"3049;""TG43499"";""Test Engineer"";""2021-06-29"";""BKK"";""Ground Test"";""HS-TKV"""
"3050;""TG43499"";""Test Engineer"";""2021-06-28"";""BKK"";""Flight Test"";""HS-TKR"""
"3051;""TG43499"";""Test Engineer"";""2019-08-22"";""VTBD-VTBS"";""Flight Test"";""HS-TKF"""
"3052;""TG43499"";""Test Engineer"";""2020-01-27"";""VTBS"";""Flight Test"";""HS-TKR"""
"3053;""TG43499"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"3054;""TG44186"";""Test Engineer"";""2021-11-27"";""BKK"";""Flight Test"";""HS-TBC"""
"3055;""TG44186"";""Test Engineer"";""2021-11-25"";""DMK"";""Ground Test"";""HS-THG"""
"3056;""TG44186"";""Test Engineer"";""2021-11-25"";""DMK"";""Flight Test"";""HS-THG"""
"3057;""TG44186"";""Test Engineer"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"3058;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"3059;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"3060;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"3061;""TG42660"";""Test Engineer"";""2022-01-07"";""DMK"";""Flight Test"";""HS-THH"""
"3062;""TG42660"";""Test Engineer"";""2022-01-07"";""DMK"";""Ground Test"";""HS-THH"""
"3063;""TG42660"";""Test Engineer"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"3064;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"3065;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"3066;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"3067;""TG42660"";""Test Engineer"";""2022-01-07"";""DMK"";""Flight Test"";""HS-THH"""
"3068;""TG42660"";""Test Engineer"";""2022-01-07"";""DMK"";""Ground Test"";""HS-THH"""
"3069;""TG42660"";""Test Engineer"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"3070;""TG44186"";""Test Engineer"";""2021-11-27"";""BKK"";""Flight Test"";""HS-TBC"""
"3071;""TG44186"";""Test Engineer"";""2021-11-25"";""DMK"";""Ground Test"";""HS-THG"""
"3072;""TG44186"";""Test Engineer"";""2021-11-25"";""DMK"";""Flight Test"";""HS-THG"""
"3073;""TG44186"";""Test Engineer"";""2021-11-24"";""BKK"";""Ground Test"";""HS-TBC"""
"3074;""TG28368"";""Test Pilot"";""2022-04-28"";""BKK"";""Flight Test"";""HS-TBE"""
"3075;""TG28368"";""Test Pilot"";""2022-04-03"";""BKK"";""Ground Test"";""HS-TBE"""
"3076;""TG28368"";""Test Pilot"";""2022-03-29"";""BKK"";""Ground Test"";""HS-TBD"""
"3077;""TG28368"";""Test Pilot"";""2022-03-12"";""BKK"";""Flight Test"";""HS-THB"""
"3078;""TG28368"";""Test Pilot"";""2022-03-12"";""BKK"";""Ground Test"";""HS-THB"""
